scraped_date,title,department,location,job_id,url,scraped_time
2025-03-11,Imaging Tech I,Radiology Diagnostic,"Northridge, CA",75321246800,https://www.commonspirit.careers/job/northridge/imaging-tech-i/35300/75321246800,11:41:03
2025-03-11,RN ICU,Medical / Surgical ICU,"San Bernardino, CA",78271555200,https://www.commonspirit.careers/job/san-bernardino/rn-icu/35300/78271555200,11:41:03
2025-03-11,Licensed Marriage and Family Therapist (LMFT),Behavioral Health,"San Andreas, CA",78268318784,https://www.commonspirit.careers/job/san-andreas/licensed-marriage-and-family-therapist-lmft/35300/78268318784,11:41:03
2025-03-11,Coder II,Physician Coding,"Rancho Cordova, CA",78268318640,https://www.commonspirit.careers/job/rancho-cordova/coder-ii/35300/78268318640,11:41:03
2025-03-11,Nursing Manager Care Coordination,Care Coordination,"Carmichael, CA",77385392464,https://www.commonspirit.careers/job/carmichael/nursing-manager-care-coordination/35300/77385392464,11:41:05
2025-03-11,Medical Assistant,Obstetrics/Gynecology,"Santa Cruz, CA",76970854576,https://www.commonspirit.careers/job/santa-cruz/medical-assistant/35300/76970854576,11:41:05
2025-03-11,RN Medical Surgical,Medical / Surgical Acute,"Los Angeles, CA",76706289296,https://www.commonspirit.careers/job/los-angeles/rn-medical-surgical/35300/76706289296,11:41:05
2025-03-11,RN ER,Emergency Services,"Santa Maria, Santa Barbara, CA",75691727984,https://www.commonspirit.careers/job/santa-maria/rn-er/35300/75691727984,11:41:05
2025-03-11,Special Procedure Technologist (Computed Tomography),Radiology,"Carmichael, CA",74747382880,https://www.commonspirit.careers/job/carmichael/special-procedure-technologist-computed-tomography/35300/74747382880,11:41:05
2025-03-11,Nurse Practitioner Prgm Coord Lung Screening,Radiation Oncology,"Northridge, CA",76467287648,https://www.commonspirit.careers/job/northridge/nurse-practitioner-prgm-coord-lung-screening/35300/76467287648,11:41:05
2025-03-11,RN,Labor And Delivery Services,"San Luis Obispo, CA",78263633408,https://www.commonspirit.careers/job/san-luis-obispo/rn/35300/78263633408,11:41:05
2025-03-11,CNA Sub Acute,Sub-Acute Care,"Camarillo, CA",78249204608,https://www.commonspirit.careers/job/camarillo/cna-sub-acute/35300/78249204608,11:41:05
2025-03-11,Physical Therapist,Physical Therapy,"San Andreas, CA",78263627072,https://www.commonspirit.careers/job/san-andreas/physical-therapist/35300/78263627072,11:41:05
2025-03-11,RN Labor and Delivery PRN,Family Birth Center,"Folsom, CA",78263626240,https://www.commonspirit.careers/job/folsom/rn-labor-and-delivery-prn/35300/78263626240,11:41:05
2025-03-11,RN Labor and Delivery,Family Birth Center,"Folsom, CA",78263626176,https://www.commonspirit.careers/job/folsom/rn-labor-and-delivery/35300/78263626176,11:41:05
2025-03-11,RN Cardiac Cath,Cardiac Catheterization Services,"Glendale, Los Angeles, CA",78263625744,https://www.commonspirit.careers/job/glendale/rn-cardiac-cath/35300/78263625744,11:41:05
2025-03-11,RN Medical Surgical,Medical / Surgical Acute,"Los Angeles, CA",78263615008,https://www.commonspirit.careers/job/los-angeles/rn-medical-surgical/35300/78263615008,11:41:05
2025-03-11,RN Telemetry,Telemetry,"Long Beach, CA",78263592704,https://www.commonspirit.careers/job/long-beach/rn-telemetry/35300/78263592704,11:41:05
2025-03-11,Surgery Scheduling Clerk,Surgery,"Sacramento, CA",78263586816,https://www.commonspirit.careers/job/sacramento/surgery-scheduling-clerk/35300/78263586816,11:41:05
2025-03-11,Environmental Service Worker I,Environmental Services,"Glendale, Los Angeles, CA",70715947968,https://www.commonspirit.careers/job/glendale/environmental-service-worker-i/35300/70715947968,11:41:07
2025-03-11,ULTRA SOUND TECH,Ultrasound,"San Luis Obispo, CA",78258985568,https://www.commonspirit.careers/job/san-luis-obispo/ultra-sound-tech/35300/78258985568,11:41:07
2025-03-11,Clinical Laboratory Scientist II,Clinical Laboratory Services,"San Luis Obispo, CA",78258985488,https://www.commonspirit.careers/job/san-luis-obispo/clinical-laboratory-scientist-ii/35300/78258985488,11:41:07
2025-03-11,Laboratory Assistant,Clinical Laboratory Services,"Northridge, CA",78258984720,https://www.commonspirit.careers/job/northridge/laboratory-assistant/35300/78258984720,11:41:07
2025-03-11,Laboratory Assistant,Clinical Laboratory Services,"Northridge, CA",78258984672,https://www.commonspirit.careers/job/northridge/laboratory-assistant/35300/78258984672,11:41:07
2025-03-11,Laboratory Assistant,Clinical Laboratory Services,"Northridge, CA",78258984640,https://www.commonspirit.careers/job/northridge/laboratory-assistant/35300/78258984640,11:41:07
2025-03-11,Medical Lab Technician,Microbiology,"Northridge, CA",77936397488,https://www.commonspirit.careers/job/northridge/medical-lab-technician/35300/77936397488,11:41:07
2025-03-11,Trauma RN Injury Prevention/Educator Tempoary,Trauma Center,"Redding, CA",78258980544,https://www.commonspirit.careers/job/redding/trauma-rn-injury-prevention-educator-tempoary/35300/78258980544,11:41:07
2025-03-11,ED TECH - CLINICAL SECRETARY,Emergency Services,"San Luis Obispo, CA",78258980512,https://www.commonspirit.careers/job/san-luis-obispo/ed-tech-clinical-secretary/35300/78258980512,11:41:07
2025-03-11,RN PACU,Post Anesthesia Care Unit,"Redding, CA",78258980272,https://www.commonspirit.careers/job/redding/rn-pacu/35300/78258980272,11:41:08
2025-03-11,Dietitian,Nutrition Services,"Woodland, CA",78258972000,https://www.commonspirit.careers/job/woodland/dietitian/35300/78258972000,11:41:08
2025-03-11,Radiation Therapist,Cancer Center,"Stockton, CA",78024164656,https://www.commonspirit.careers/job/stockton/radiation-therapist/35300/78024164656,11:41:08
2025-03-11,RN Med/Surg Oncology,Oncology,"Redding, CA",77665164832,https://www.commonspirit.careers/job/redding/rn-med-surg-oncology/35300/77665164832,11:41:08
2025-03-11,RN Family Birth Center,Family Birth Center,"Redding, CA",77665164640,https://www.commonspirit.careers/job/redding/rn-family-birth-center/35300/77665164640,11:41:08
2025-03-11,CT Technologist,Radiology O/P Diagnostic,"Stockton, CA",78024162080,https://www.commonspirit.careers/job/stockton/ct-technologist/35300/78024162080,11:41:08
2025-03-11,Sys VP Population Health Physician Executive,Population Health Management,"Bakersfield, CA",78065770240,https://www.commonspirit.careers/job/bakersfield/sys-vp-population-health-physician-executive/35300/78065770240,11:41:09
2025-03-11,Sys VP Population Health Administrative Services,Population Health Management,"Bakersfield, CA",78065770192,https://www.commonspirit.careers/job/bakersfield/sys-vp-population-health-administrative-services/35300/78065770192,11:41:09
2025-03-11,Remote Coder IV,HIM Coding,"Rancho Cordova, CA",77713001920,https://www.commonspirit.careers/job/rancho-cordova/remote-coder-iv/35300/77713001920,11:41:09
2025-03-11,Mammo Tech,Diagnostic Radiology,"Stockton, CA",77524934576,https://www.commonspirit.careers/job/stockton/mammo-tech/35300/77524934576,11:41:10
2025-03-11,Mammo Tech,Women's Imaging Center,"Stockton, CA",77385387264,https://www.commonspirit.careers/job/stockton/mammo-tech/35300/77385387264,11:41:10
2025-03-11,Remote Coder IV,HIM Coding,"Rancho Cordova, CA",76115512128,https://www.commonspirit.careers/job/rancho-cordova/remote-coder-iv/35300/76115512128,11:41:10
2025-03-11,RN Physical Rehab,Physical Rehabilitation Care,"Arroyo Grande, San Luis Obispo, CA",74778048080,https://www.commonspirit.careers/job/arroyo-grande/rn-physical-rehab/35300/74778048080,11:41:10
2025-03-11,Radiation Therapist,Radiation Oncology,"Stockton, CA",72548070752,https://www.commonspirit.careers/job/stockton/radiation-therapist/35300/72548070752,11:41:10
2025-03-11,Radiation Therapist,Radiation Oncology,"Stockton, CA",72548070720,https://www.commonspirit.careers/job/stockton/radiation-therapist/35300/72548070720,11:41:10
2025-03-11,Hospice Educator,Hospice,"Redding, CA",72533972112,https://www.commonspirit.careers/job/redding/hospice-educator/35300/72533972112,11:41:10
2025-03-11,Remote Coder IV,HIM Coding,"Rancho Cordova, CA",72432892512,https://www.commonspirit.careers/job/rancho-cordova/remote-coder-iv/35300/72432892512,11:41:10
2025-03-11,Remote Coder IV,HIM Coding,"Rancho Cordova, CA",71649205728,https://www.commonspirit.careers/job/rancho-cordova/remote-coder-iv/35300/71649205728,11:41:10
2025-03-11,Clinical Social Worker LCSW,Social Work Services,"Carmichael, CA",68010055648,https://www.commonspirit.careers/job/carmichael/clinical-social-worker-lcsw/35300/68010055648,11:41:10
2025-03-11,Director Medical Staff Services,Staffing Services,"Carmichael, CA",61740705104,https://www.commonspirit.careers/job/carmichael/director-medical-staff-services/35300/61740705104,11:41:10
2025-03-11,POS/Scheduler-Radiology-Temporary,Radiology,"Woodland, CA",78253784720,https://www.commonspirit.careers/job/woodland/pos-scheduler-radiology-temporary/35300/78253784720,11:41:10
2025-03-11,POS/Scheduler-Radiology,Radiology,"Woodland, CA",78253784656,https://www.commonspirit.careers/job/woodland/pos-scheduler-radiology/35300/78253784656,11:41:12
2025-03-11,Occupational Therapist,Rehab Services PT / OT / Speech,"Sacramento, CA",70152159296,https://www.commonspirit.careers/job/sacramento/occupational-therapist/35300/70152159296,11:41:12
2025-03-11,Nurse Manager Perioperative Services,Surgery,"Glendale, Los Angeles, CA",78253779216,https://www.commonspirit.careers/job/glendale/nurse-manager-perioperative-services/35300/78253779216,11:41:12
2025-03-11,Paramedic,Medical Transportation Services,"Red Bluff, CA",78253778992,https://www.commonspirit.careers/job/red-bluff/paramedic/35300/78253778992,11:41:12
2025-03-11,MRI Tech,Radiology O/P Diagnostic,"Stockton, CA",78253778912,https://www.commonspirit.careers/job/stockton/mri-tech/35300/78253778912,11:41:12
2025-03-11,Security Officer,Security,"Stockton, CA",78253778848,https://www.commonspirit.careers/job/stockton/security-officer/35300/78253778848,11:41:12
2025-03-11,RN Emergency,Emergency Services,"San Andreas, CA",78070220176,https://www.commonspirit.careers/job/san-andreas/rn-emergency/35300/78070220176,11:41:12
2025-03-11,Cardiac Sonographer II,Electrocardiology,"Santa Cruz, CA",77888236032,https://www.commonspirit.careers/job/santa-cruz/cardiac-sonographer-ii/35300/77888236032,11:41:12
2025-03-11,RN Telemetry,Telemetry,"Bakersfield, CA",75794611520,https://www.commonspirit.careers/job/bakersfield/rn-telemetry/35300/75794611520,11:41:12
2025-03-11,RN Emergency,Emergency Services,"Northridge, CA",71319132512,https://www.commonspirit.careers/job/northridge/rn-emergency/35300/71319132512,11:41:12
2025-03-11,RN Burn ICU,Burn ICU,"Bakersfield, CA",60200886016,https://www.commonspirit.careers/job/bakersfield/rn-burn-icu/35300/60200886016,11:41:12
2025-03-11,RN Burn ICU,Burn ICU,"Bakersfield, CA",60200885984,https://www.commonspirit.careers/job/bakersfield/rn-burn-icu/35300/60200885984,11:41:12
2025-03-11,RN Burn ICU,Burn ICU,"Bakersfield, CA",60200885952,https://www.commonspirit.careers/job/bakersfield/rn-burn-icu/35300/60200885952,11:41:12
2025-03-11,RN Burn ICU,Burn ICU,"Bakersfield, CA",60200885920,https://www.commonspirit.careers/job/bakersfield/rn-burn-icu/35300/60200885920,11:41:12
2025-03-11,RN Burn ICU,Burn ICU,"Bakersfield, CA",60200885712,https://www.commonspirit.careers/job/bakersfield/rn-burn-icu/35300/60200885712,11:41:12
2025-03-11,Executive Coordinator,Medical Staff Administration,"Santa Cruz, CA",78222154848,https://www.commonspirit.careers/job/santa-cruz/executive-coordinator/35300/78222154848,11:41:14
2025-03-11,RN Wound Care,Wound Care,"Long Beach, CA",78222131136,https://www.commonspirit.careers/job/long-beach/rn-wound-care/35300/78222131136,11:41:14
2025-03-11,COOK,Food Service,"Santa Maria, Santa Barbara, CA",78222130192,https://www.commonspirit.careers/job/santa-maria/cook/35300/78222130192,11:41:14
2025-03-11,RN II,Emergency Services,"Arroyo Grande, San Luis Obispo, CA",77713013168,https://www.commonspirit.careers/job/arroyo-grande/rn-ii/35300/77713013168,11:41:14
2025-03-11,LVN-SEIU,Labor And Delivery Services,"Santa Maria, Santa Barbara, CA",77376187984,https://www.commonspirit.careers/job/santa-maria/lvn-seiu/35300/77376187984,11:41:14
2025-03-11,RN ICU,Medical / Surgical ICU,"San Luis Obispo, CA",77297777312,https://www.commonspirit.careers/job/san-luis-obispo/rn-icu/35300/77297777312,11:41:14
2025-03-11,RN ICU,Medical / Surgical ICU,"San Luis Obispo, CA",77297777296,https://www.commonspirit.careers/job/san-luis-obispo/rn-icu/35300/77297777296,11:41:14
2025-03-11,SURGICAL TECH III,Surgery,"San Luis Obispo, CA",77293364464,https://www.commonspirit.careers/job/san-luis-obispo/surgical-tech-iii/35300/77293364464,11:41:14
2025-03-11,Billing Coordinator,Home Infusion Therapy,"Santa Maria, Santa Barbara, CA",77068249472,https://www.commonspirit.careers/job/santa-maria/billing-coordinator/35300/77068249472,11:41:14
2025-03-11,RN ICU,Medical / Surgical ICU,"San Luis Obispo, CA",76420036224,https://www.commonspirit.careers/job/san-luis-obispo/rn-icu/35300/76420036224,11:41:15
2025-03-11,Assistant Nurse Manager,Gastro-Intestinal Services,"San Luis Obispo, CA",76420036176,https://www.commonspirit.careers/job/san-luis-obispo/assistant-nurse-manager/35300/76420036176,11:41:15
2025-03-11,DIETITIAN - CLINICAL 1,Cancer Center Administration,"Santa Maria, Santa Barbara, CA",76411059984,https://www.commonspirit.careers/job/santa-maria/dietitian-clinical-1/35300/76411059984,11:41:15
2025-03-11,Medical Assistant,General Medical Clinic,"San Luis Obispo, CA",76376727744,https://www.commonspirit.careers/job/san-luis-obispo/medical-assistant/35300/76376727744,11:41:15
2025-03-11,RN II ER,Emergency Services,"Arroyo Grande, San Luis Obispo, CA",76332451312,https://www.commonspirit.careers/job/arroyo-grande/rn-ii-er/35300/76332451312,11:41:15
2025-03-11,SURGICAL TECH III,Surgery,"San Luis Obispo, CA",76328253472,https://www.commonspirit.careers/job/san-luis-obispo/surgical-tech-iii/35300/76328253472,11:41:15
2025-03-11,RN ICU,Medical / Surgical ICU,"San Luis Obispo, CA",76150707104,https://www.commonspirit.careers/job/san-luis-obispo/rn-icu/35300/76150707104,11:41:16
2025-03-11,RN,Labor And Delivery Services,"Santa Maria, Santa Barbara, CA",75334094992,https://www.commonspirit.careers/job/santa-maria/rn/35300/75334094992,11:41:16
2025-03-11,Clinical Research Coordinator - Oncology,CommonSpirit Health Research Institute Administration,"Carmichael, CA",76071000784,https://www.commonspirit.careers/job/carmichael/clinical-research-coordinator-oncology/35300/76071000784,11:41:16
2025-03-11,"Clinical Research Nurse, Neurology",CommonSpirit Health Research Institute Administration,"Carmichael, CA",70458800224,https://www.commonspirit.careers/job/carmichael/clinical-research-nurse-neurology/35300/70458800224,11:41:17
2025-03-11,RN PCU,Medical / Surgical ICU,"San Luis Obispo, CA",72190512416,https://www.commonspirit.careers/job/san-luis-obispo/rn-pcu/35300/72190512416,11:41:17
2025-03-11,RN PCU,Medical ICU,"San Luis Obispo, CA",72190512400,https://www.commonspirit.careers/job/san-luis-obispo/rn-pcu/35300/72190512400,11:41:17
2025-03-11,COO Managed Care,Administration,"Bakersfield, CA",78065773712,https://www.commonspirit.careers/job/bakersfield/coo-managed-care/35300/78065773712,11:41:17
2025-03-11,RN,Obstetrics Acute,"Santa Maria, Santa Barbara, CA",75334094960,https://www.commonspirit.careers/job/santa-maria/rn/35300/75334094960,11:41:17
2025-03-11,RN,Labor And Delivery Services,"Santa Maria, Santa Barbara, CA",74277082096,https://www.commonspirit.careers/job/santa-maria/rn/35300/74277082096,11:41:17
2025-03-11,RN II ER,Emergency Services,"Arroyo Grande, San Luis Obispo, CA",73297027408,https://www.commonspirit.careers/job/arroyo-grande/rn-ii-er/35300/73297027408,11:41:17
2025-03-11,CARDIO TECH,Cardiac Catheterization Services,"Santa Maria, Santa Barbara, CA",71752446016,https://www.commonspirit.careers/job/santa-maria/cardio-tech/35300/71752446016,11:41:17
2025-03-11,SURGICAL TECH II,Surgery,"Santa Maria, Santa Barbara, CA",70612824048,https://www.commonspirit.careers/job/santa-maria/surgical-tech-ii/35300/70612824048,11:41:17
2025-03-11,Public Health Program Specialist RN,Hope Street Family Center and CA Behavioral Health Clinic,"Los Angeles, CA",78213303152,https://www.commonspirit.careers/job/los-angeles/public-health-program-specialist-rn/35300/78213303152,11:41:17
2025-03-11,Emergency Nurse,Emergency Services,"Sacramento, CA",72910727152,https://www.commonspirit.careers/job/sacramento/emergency-nurse/35300/72910727152,11:41:17
2025-03-11,Patient Services Associate II,General Medical Clinic,"Santa Maria, Santa Barbara, CA",78213298240,https://www.commonspirit.careers/job/santa-maria/patient-services-associate-ii/35300/78213298240,11:41:17
2025-03-11,Clinical Lab Scientist III,Clinical Laboratory Services,"Oxnard, CA",77393211472,https://www.commonspirit.careers/job/oxnard/clinical-lab-scientist-iii/35300/77393211472,11:41:19
2025-03-11,Clinical Lab Scientist III,Clinical Laboratory Services,"Oxnard, CA",77393211392,https://www.commonspirit.careers/job/oxnard/clinical-lab-scientist-iii/35300/77393211392,11:41:19
2025-03-11,Clinical Lab Scientist III,Clinical Laboratory Services,"Oxnard, CA",77396659936,https://www.commonspirit.careers/job/oxnard/clinical-lab-scientist-iii/35300/77396659936,11:41:19
2025-03-11,Clinical Lab Scientist III,Clinical Laboratory Services,"Oxnard, CA",77396659888,https://www.commonspirit.careers/job/oxnard/clinical-lab-scientist-iii/35300/77396659888,11:41:19
2025-03-11,Clinical Lab Scientist III,Clinical Laboratory Services,"Oxnard, CA",77396659808,https://www.commonspirit.careers/job/oxnard/clinical-lab-scientist-iii/35300/77396659808,11:41:19
2025-03-11,Clinical Lab Scientist III,Clinical Laboratory Services,"Oxnard, CA",77393211312,https://www.commonspirit.careers/job/oxnard/clinical-lab-scientist-iii/35300/77393211312,11:41:19
2025-03-11,Security Officer,Security,"Grass Valley, CA",73297026800,https://www.commonspirit.careers/job/grass-valley/security-officer/35300/73297026800,11:41:19
2025-03-11,Nursing Supervisor of Oncology Clinics,Cancer / Oncology Clinic,"Redding, CA",68543926720,https://www.commonspirit.careers/job/redding/nursing-supervisor-of-oncology-clinics/35300/68543926720,11:41:19
2025-03-11,Physical Therapist II,Home Health,"Santa Maria, Santa Barbara, CA",78208367760,https://www.commonspirit.careers/job/santa-maria/physical-therapist-ii/35300/78208367760,11:41:19
2025-03-11,Director Network Strategy,Network Management,"Bakersfield, CA",77888235520,https://www.commonspirit.careers/job/bakersfield/director-network-strategy/35300/77888235520,11:41:19
2025-03-11,Manager Provider Data Management,Network Management,"Bakersfield, CA",77888235504,https://www.commonspirit.careers/job/bakersfield/manager-provider-data-management/35300/77888235504,11:41:19
2025-03-11,RN Emergency Services,Emergency Services,"Bakersfield, CA",74081636032,https://www.commonspirit.careers/job/bakersfield/rn-emergency-services/35300/74081636032,11:41:19
2025-03-11,Driver Class B,Resident Services,"Santa Cruz, CA",71810700960,https://www.commonspirit.careers/job/santa-cruz/driver-class-b/35300/71810700960,11:41:19
2025-03-11,Patient Registration Representative,Patient Registration,"San Andreas, CA",77651295408,https://www.commonspirit.careers/job/san-andreas/patient-registration-representative/35300/77651295408,11:41:19
2025-03-11,Patient Registration Representative,Patient Registration,"San Andreas, CA",77651295360,https://www.commonspirit.careers/job/san-andreas/patient-registration-representative/35300/77651295360,11:41:19
2025-03-11,Clinical Care Partner CNA,Nursing Float Personnel,"Grass Valley, CA",77247347232,https://www.commonspirit.careers/job/grass-valley/clinical-care-partner-cna/35300/77247347232,11:41:21
2025-03-11,Patient Registration Representative,Patient Registration,"Grass Valley, CA",77426672864,https://www.commonspirit.careers/job/grass-valley/patient-registration-representative/35300/77426672864,11:41:21
2025-03-11,Community Health Coordinator,Mobile Care Van Clinic,"Santa Cruz, CA",78087827680,https://www.commonspirit.careers/job/santa-cruz/community-health-coordinator/35300/78087827680,11:41:21
2025-03-11,RN Telemetry,Telemetry 4 West,"Bakersfield, CA",78153119952,https://www.commonspirit.careers/job/bakersfield/rn-telemetry/35300/78153119952,11:41:21
2025-03-11,RN Telemetry,Telemetry 4 West,"Bakersfield, CA",78153119904,https://www.commonspirit.careers/job/bakersfield/rn-telemetry/35300/78153119904,11:41:21
2025-03-11,Patient Services Associate II,General Medical Clinic,"Pismo Beach, CA",78039095984,https://www.commonspirit.careers/job/pismo-beach/patient-services-associate-ii/35300/78039095984,11:41:21
2025-03-11,Public Health Research Education Training Coord,FSOE,"Los Angeles, CA",78084684688,https://www.commonspirit.careers/job/los-angeles/public-health-research-education-training-coord/35300/78084684688,11:41:21
2025-03-11,Wound Ostomy Nurse,Nursing Administration,"Woodland, CA",68555621440,https://www.commonspirit.careers/job/woodland/wound-ostomy-nurse/35300/68555621440,11:41:21
2025-03-11,System Director Population Health Regional Operations,Population Health Management,"Bakersfield, CA",78084678176,https://www.commonspirit.careers/job/bakersfield/system-director-population-health-regional-operations/35300/78084678176,11:41:21
2025-03-11,Laboratory Assistant,Clinical Laboratory Services,"Los Angeles, CA",78084677856,https://www.commonspirit.careers/job/los-angeles/laboratory-assistant/35300/78084677856,11:41:22
2025-03-11,Laboratory Assistant,Clinical Laboratory Services,"Los Angeles, CA",78084677808,https://www.commonspirit.careers/job/los-angeles/laboratory-assistant/35300/78084677808,11:41:22
2025-03-11,Laboratory Assistant,Clinical Laboratory Services,"Los Angeles, CA",78084677744,https://www.commonspirit.careers/job/los-angeles/laboratory-assistant/35300/78084677744,11:41:22
2025-03-11,Physical Therapy Assistant,Physical Therapy,"Los Angeles, CA",78084677600,https://www.commonspirit.careers/job/los-angeles/physical-therapy-assistant/35300/78084677600,11:41:22
2025-03-11,RN Cardiac Rehab,Cardiac Rehabilitation,"Redding, CA",78084664128,https://www.commonspirit.careers/job/redding/rn-cardiac-rehab/35300/78084664128,11:41:22
2025-03-11,RAD TECH PRN,Radiology,"Folsom, CA",77325192832,https://www.commonspirit.careers/job/folsom/rad-tech-prn/35300/77325192832,11:41:22
2025-03-11,RN Telemetry,Telemetry,"Santa Cruz, CA",76652992288,https://www.commonspirit.careers/job/santa-cruz/rn-telemetry/35300/76652992288,11:41:23
2025-03-11,Pharmacist,Pharmacy,"Camarillo, CA",78080117072,https://www.commonspirit.careers/job/camarillo/pharmacist/35300/78080117072,11:41:23
2025-03-11,Manager Residency Programs GME,Family Prac Resid Prog Educ,"Carmichael, CA",78024171872,https://www.commonspirit.careers/job/carmichael/manager-residency-programs-gme/35300/78024171872,11:41:23
2025-03-11,SONOGRAPHER III PERINATAL,Ultrasonography,"Santa Maria, Santa Barbara, CA",78080110752,https://www.commonspirit.careers/job/santa-maria/sonographer-iii-perinatal/35300/78080110752,11:41:24
2025-03-11,RN House Supervisor,Nursing Administration,"Long Beach, CA",76308912032,https://www.commonspirit.careers/job/long-beach/rn-house-supervisor/35300/76308912032,11:41:24
2025-03-11,RN Labor and Delivery,Womens and Childrens Services,"Los Angeles, CA",76268359616,https://www.commonspirit.careers/job/los-angeles/rn-labor-and-delivery/35300/76268359616,11:41:24
2025-03-11,RN Labor and Delivery,Womens and Childrens Services,"Los Angeles, CA",74289584912,https://www.commonspirit.careers/job/los-angeles/rn-labor-and-delivery/35300/74289584912,11:41:24
2025-03-11,IT End User Services Specialist,Information Technology,"Mount Shasta, CA",78075351040,https://www.commonspirit.careers/job/mount-shasta/it-end-user-services-specialist/35300/78075351040,11:41:24
2025-03-11,Emergency Nurse,Emergency Services,"Sacramento, CA",77708291552,https://www.commonspirit.careers/job/sacramento/emergency-nurse/35300/77708291552,11:41:24
2025-03-11,Clinical Lab Scientist III,Clinical Laboratory Services,"Oxnard, CA",78075317808,https://www.commonspirit.careers/job/oxnard/clinical-lab-scientist-iii/35300/78075317808,11:41:24
2025-03-11,Licensed Clinical Social Worker,Care Coordination,"Los Angeles, CA",78061539408,https://www.commonspirit.careers/job/los-angeles/licensed-clinical-social-worker/35300/78061539408,11:41:24
2025-03-11,RN Labor and Delivery,Womens and Childrens Services,"Los Angeles, CA",78070225280,https://www.commonspirit.careers/job/los-angeles/rn-labor-and-delivery/35300/78070225280,11:41:24
2025-03-11,RN Labor and Delivery,Womens and Childrens Services,"Los Angeles, CA",78070225248,https://www.commonspirit.careers/job/los-angeles/rn-labor-and-delivery/35300/78070225248,11:41:24
2025-03-11,RN Postpartum,Obstetrics Acute,"Los Angeles, CA",78070225152,https://www.commonspirit.careers/job/los-angeles/rn-postpartum/35300/78070225152,11:41:24
2025-03-11,RN Emergency,Emergency Services,"San Andreas, CA",78070221840,https://www.commonspirit.careers/job/san-andreas/rn-emergency/35300/78070221840,11:41:24
2025-03-11,PATIENT REGISTRATION REP,Patient Registration,"Santa Maria, Santa Barbara, CA",78070219328,https://www.commonspirit.careers/job/santa-maria/patient-registration-rep/35300/78070219328,11:41:26
2025-03-11,Manager Patient Safety,Patient Safety,"Carmichael, CA",78070219168,https://www.commonspirit.careers/job/carmichael/manager-patient-safety/35300/78070219168,11:41:26
2025-03-11,Utility Engineer,Plant Operations,"Redwood City, CA",78065773472,https://www.commonspirit.careers/job/redwood-city/utility-engineer/35300/78065773472,11:41:26
2025-03-11,Respiratory Therapist II,Respiratory Therapy,"Redding, CA",77906364704,https://www.commonspirit.careers/job/redding/respiratory-therapist-ii/35300/77906364704,11:41:26
2025-03-11,Respiratory Therapist II,Respiratory Therapy,"Redding, CA",77906364624,https://www.commonspirit.careers/job/redding/respiratory-therapist-ii/35300/77906364624,11:41:26
2025-03-11,Respiratory Therapist II,Respiratory Therapy,"Redding, CA",77393211760,https://www.commonspirit.careers/job/redding/respiratory-therapist-ii/35300/77393211760,11:41:26
2025-03-11,RN ICU,Medical / Surgical ICU,"Long Beach, CA",75155879696,https://www.commonspirit.careers/job/long-beach/rn-icu/35300/75155879696,11:41:26
2025-03-11,Speech Therapist,Speech Language Pathology,"Red Bluff, CA",69058445456,https://www.commonspirit.careers/job/red-bluff/speech-therapist/35300/69058445456,11:41:26
2025-03-11,Quality Patient Safety Program Manager Licensed,Quality Management,"Los Angeles, CA",67063417168,https://www.commonspirit.careers/job/los-angeles/quality-patient-safety-program-manager-licensed/35300/67063417168,11:41:26
2025-03-11,Mammo Dexa Tech,Women's Center,"Los Angeles, CA",78065786416,https://www.commonspirit.careers/job/los-angeles/mammo-dexa-tech/35300/78065786416,11:41:26
2025-03-11,Clinical Social Worker,Care Coordination,"Los Angeles, CA",78061539440,https://www.commonspirit.careers/job/los-angeles/clinical-social-worker/35300/78061539440,11:41:26
2025-03-11,Student Care Extender,Nurse Externs,"Long Beach, CA",78061539376,https://www.commonspirit.careers/job/long-beach/student-care-extender/35300/78061539376,11:41:26
2025-03-11,CNA Sub Acute,Sub-Acute Care,"Camarillo, CA",78061534272,https://www.commonspirit.careers/job/camarillo/cna-sub-acute/35300/78061534272,11:41:26
2025-03-11,OB Scrub Technician,Labor And Delivery Services,"Redwood City, CA",78045526768,https://www.commonspirit.careers/job/redwood-city/ob-scrub-technician/35300/78045526768,11:41:26
2025-03-11,Medical Assistant,General Medical Clinic,"Santa Maria, Santa Barbara, CA",78039095920,https://www.commonspirit.careers/job/santa-maria/medical-assistant/35300/78039095920,11:41:26
2025-03-11,Radiologic Technologist,General Medical Clinic,"Santa Maria, Santa Barbara, CA",78039095872,https://www.commonspirit.careers/job/santa-maria/radiologic-technologist/35300/78039095872,11:41:28
2025-03-11,RN Med/Surg Acute,Medical / Surgical Acute,"Red Bluff, CA",78039095312,https://www.commonspirit.careers/job/red-bluff/rn-med-surg-acute/35300/78039095312,11:41:28
2025-03-11,RN Med/Surg Acute,Medical / Surgical Acute,"Red Bluff, CA",78039095232,https://www.commonspirit.careers/job/red-bluff/rn-med-surg-acute/35300/78039095232,11:41:28
2025-03-11,RN Clinical Coordinator Wound Care Per Diem,Wound Care,"Santa Cruz, CA",78039095168,https://www.commonspirit.careers/job/santa-cruz/rn-clinical-coordinator-wound-care-per-diem/35300/78039095168,11:41:28
2025-03-11,Billing Rep II,Business Office Patient Financial Services,"Rancho Cordova, CA",77656631008,https://www.commonspirit.careers/job/rancho-cordova/billing-rep-ii/35300/77656631008,11:41:28
